,Id,SalePrice
1361,2822,184155.34
1362,2823,234535.1
1363,2824,190001.39
1364,2825,160267.72
1365,2826,125794.2
1366,2827,151442.61
1367,2828,225611.39
1368,2829,201869.25
1369,2830,226183.95
1370,2831,183500.92
1371,2832,239495.16
1372,2833,322678.56
1373,2834,213384.64
1374,2835,211562.55
1375,2836,203126.2
1376,2837,146625.84
1377,2838,153466.84
1378,2839,178080.67
1379,2840,192691.97
1380,2841,207632.3
1381,2842,213903.98
1382,2843,149043.9
1383,2844,180507.55
1384,2845,117331.9
1385,2846,213970.25
1386,2847,191557.55
1387,2848,213636.05
1388,2849,201166.55
1389,2850,309030.47
1390,2851,244141.39
1391,2852,234080.31
1392,2853,233788.22
1393,2854,141244.83
1394,2855,195606.1
1395,2856,206341.72
1396,2857,203045.03
1397,2858,210114.28
1398,2859,132488.58
1399,2860,122878.91
1400,2861,139719.22
1401,2862,209695.88
1402,2863,138005.47
1403,2864,241309.05
1404,2865,137032.44
1405,2866,148162.6
1406,2867,98340.766
1407,2868,97267.94
1408,2869,112893.96
1409,2870,138592.22
1410,2871,105827.96
1411,2872,53070.027
1412,2873,96103.62
1413,2874,146130.64
1414,2875,125162.91
1415,2876,164688.03
1416,2877,136552.39
1417,2878,187050.06
1418,2879,145611.1
1419,2880,102675.45
1420,2881,146206.02
1421,2882,156392.92
1422,2883,182300.39
1423,2884,191779.94
1424,2885,191090.62
1425,2886,223342.55
1426,2887,96584.93
1427,2888,120147.62
1428,2889,51385.56
1429,2890,83832.914
1430,2891,123079.086
1431,2892,75337.195
1432,2893,104759.445
1433,2894,67433.484
1434,2895,326758.38
1435,2896,279010.25
1436,2897,217172.53
1437,2898,154380.89
1438,2899,217953.81
1439,2900,159867.25
1440,2901,189181.03
1441,2902,201539.73
1442,2903,347085.25
1443,2904,384131.44
1444,2905,129229.95
1445,2906,187316.19
1446,2907,116106.06
1447,2908,131506.17
1448,2909,146718.75
1449,2910,81650.516
1450,2911,81192.21
1451,2912,152477.28
1452,2913,92308.39
1453,2914,78924.79
1454,2915,82250.68
1455,2916,90332.875
1456,2917,165704.27
1457,2918,128675.81
1458,2919,243154.45
